transaction_id,src_account,dst_account,amount,timestamp,category
aae2954e-8e7,ACC003383,MERCHANT_UTILITIES_8,52.35,2026-01-18 20:55:00,utilities
b890e92e-9e5,ACC000396,MERCHANT_RETAIL_18,74.84,2026-02-24 13:08:00,retail
2359c062-99c,ACC001420,MERCHANT_RETAIL_10,31.48,2026-03-26 16:15:00,retail
6e8beecf-802,ACC001649,MERCHANT_SUBSCRIPTION_27,157.79,2026-02-16 17:49:00,subscription
496f4d7e-9c5,ACC001542,MERCHANT_HEALTHCARE_23,59.57,2026-01-14 19:19:00,healthcare
d0bca46c-80a,ACC003092,MERCHANT_RENT_11,18.2,2026-02-18 20:50:00,rent
b35c3ab3-ac9,ACC000973,MERCHANT_SUBSCRIPTION_35,21.77,2026-02-02 18:23:00,subscription
8331414c-eba,ACC000598,MERCHANT_GROCERY_25,9.97,2026-02-08 21:46:00,grocery
a65f8df3-29f,EXTERNAL_PAYROLL,ACC002482,2848.46,2026-03-17 00:23:00,salary
e65a1a3e-0e3,ACC000767,MERCHANT_RENT_26,9.58,2026-01-03 15:16:00,rent
b23fcdf1-2ab,ACC003442,MERCHANT_HEALTHCARE_45,7.04,2026-03-30 13:56:00,healthcare
9fd63fea-f6d,ACC003357,MERCHANT_HEALTHCARE_14,31.66,2026-02-12 18:16:00,healthcare
1d19ec9d-e76,ACC001126,MERCHANT_UTILITIES_15,54.26,2026-03-08 02:40:00,utilities
d18a2357-e20,ACC000874,MERCHANT_FUEL_35,43.93,2026-01-20 01:46:00,fuel
7a981d52-960,ACC003358,MERCHANT_RESTAURANT_43,34.51,2026-01-21 09:23:00,restaurant
b302f09c-fcf,ACC002114,MERCHANT_GROCERY_20,14.03,2026-01-09 10:05:00,grocery
d1500b8e-092,ACC001877,ACC000806,73.92,2026-03-23 12:39:00,transfer_p2p
ce86acc1-572,ACC003730,MERCHANT_SUBSCRIPTION_26,63.43,2026-01-28 15:50:00,subscription
e3a1d08c-832,ACC000024,ACC000436,7834.36,2026-01-04 11:10:00,transfer_p2p
b6adc4f3-d50,ACC003290,MERCHANT_UTILITIES_34,55.8,2026-02-25 12:15:00,utilities
6b526ae2-2c8,ACC002053,MERCHANT_GROCERY_15,63.81,2026-01-24 09:29:00,grocery
0d2d3eba-b64,ACC003253,MERCHANT_RESTAURANT_43,9.9,2026-03-19 02:07:00,restaurant
51e859a6-4e0,ACC001798,MERCHANT_FUEL_39,13.17,2026-03-21 16:10:00,fuel
cb4c057f-c4c,ACC004602,MERCHANT_GROCERY_45,11.94,2026-02-05 22:44:00,grocery
4ddab6b8-99a,ACC000907,ACC000366,28.42,2026-01-10 02:01:00,transfer_p2p
a8996c8a-24c,ACC002197,MERCHANT_UTILITIES_4,64.3,2026-03-23 09:10:00,utilities
cc03bc17-2ad,ACC000697,MERCHANT_INSURANCE_19,233.96,2026-03-02 16:44:00,insurance
01e3dd3e-ba9,ACC003721,MERCHANT_GROCERY_41,7.36,2026-01-28 12:32:00,grocery
a7c7a2d3-2d6,ACC000092,MERCHANT_SUBSCRIPTION_47,7.69,2026-01-08 03:35:00,subscription
1f22ec01-494,ACC000187,MERCHANT_HEALTHCARE_16,28.93,2026-01-07 12:15:00,healthcare
fa5630af-bd0,ACC002674,MERCHANT_RENT_11,20.53,2026-03-12 09:17:00,rent
3cf61d51-e63,ACC000521,ACC000616,184.73,2026-03-21 19:48:00,transfer_p2p
87f603e9-2c7,ACC002295,MERCHANT_SUBSCRIPTION_10,390.77,2026-01-01 04:11:00,subscription
2278e1b3-ffa,ACC000472,MERCHANT_SUBSCRIPTION_38,63.02,2026-02-10 07:52:00,subscription
4ee1c3fa-841,ACC002936,MERCHANT_INSURANCE_24,108.46,2026-03-09 23:13:00,insurance
e7aefab9-6c8,ACC002783,MERCHANT_FUEL_19,26.94,2026-02-14 12:25:00,fuel
97cde76b-1d0,ACC002218,MERCHANT_UTILITIES_23,28.31,2026-03-15 06:29:00,utilities
3eece644-8b3,ACC001031,MERCHANT_GROCERY_11,3.21,2026-01-10 08:31:00,grocery
7b8eb047-a1e,ACC004002,MERCHANT_RETAIL_44,43.47,2026-03-04 08:13:00,retail
26c40898-71b,ACC004932,MERCHANT_RENT_43,28.4,2026-01-04 06:01:00,rent
4aedfb99-458,ACC000427,MERCHANT_FUEL_26,9.27,2026-02-18 11:03:00,fuel
d8433599-470,ACC003296,MERCHANT_RESTAURANT_47,24.63,2026-03-23 07:00:00,restaurant
ae908681-c8b,ACC003442,MERCHANT_RESTAURANT_13,149.87,2026-02-20 12:07:00,restaurant
32cb859f-f81,ACC003902,MERCHANT_HEALTHCARE_5,28.11,2026-01-17 03:05:00,healthcare
d200c16d-6ac,ACC001747,MERCHANT_HEALTHCARE_15,37.02,2026-01-06 16:45:00,healthcare
9fcf684d-fac,ACC001411,MERCHANT_FUEL_26,10.27,2026-03-26 05:06:00,fuel
ae65671c-200,ACC002797,MERCHANT_UTILITIES_13,22.6,2026-02-01 09:32:00,utilities
888b2446-1ac,ACC001195,MERCHANT_UTILITIES_38,9.09,2026-02-12 10:39:00,utilities
441a0f69-f1f,ACC000496,MERCHANT_RESTAURANT_13,17.86,2026-02-08 15:02:00,restaurant
6c998cec-82e,ACC004785,MERCHANT_SUBSCRIPTION_49,519.8,2026-02-05 20:02:00,subscription
87ebd698-a85,ACC001894,MERCHANT_RESTAURANT_21,39.41,2026-03-17 06:51:00,restaurant
a1cfc24b-25b,ACC003883,MERCHANT_RETAIL_39,15.68,2026-01-11 06:28:00,retail
9ffb2897-14d,ACC002687,MERCHANT_HEALTHCARE_19,12.03,2026-03-01 15:07:00,healthcare
8169b56d-b54,ACC002174,MERCHANT_INSURANCE_1,32.06,2026-03-05 22:00:00,insurance
894fb12c-e70,ACC003680,MERCHANT_RESTAURANT_29,39.46,2026-02-16 03:13:00,restaurant
20684b5b-135,ACC001186,MERCHANT_SUBSCRIPTION_18,30.41,2026-01-13 12:35:00,subscription
08625731-38f,ACC002029,MERCHANT_HEALTHCARE_40,28.92,2026-03-18 20:55:00,healthcare
a82641c3-90b,ACC000013,MERCHANT_INSURANCE_13,31.14,2026-02-05 04:57:00,insurance
84756a97-3f5,ACC003357,MERCHANT_INSURANCE_30,11.92,2026-03-04 22:22:00,insurance
add592a9-af1,ACC002501,MERCHANT_GROCERY_46,132.8,2026-01-27 09:44:00,grocery
e0f77dcc-468,ACC001709,MERCHANT_FUEL_4,72.7,2026-01-08 15:36:00,fuel
3763f324-1c8,ACC004384,MERCHANT_HEALTHCARE_22,200.89,2026-02-15 22:19:00,healthcare
9a675e9a-27d,ACC000200,MERCHANT_SUBSCRIPTION_32,23.22,2026-02-07 08:55:00,subscription
484f40d5-5af,ACC000462,MERCHANT_HEALTHCARE_21,9.19,2026-03-05 07:07:00,healthcare
b7c5f5c5-7f8,ACC002628,MERCHANT_UTILITIES_28,4.52,2026-03-27 10:53:00,utilities
01e6950e-8f4,ACC000829,MERCHANT_INSURANCE_13,11.89,2026-01-06 09:32:00,insurance
0456d2ce-1b0,ACC000458,MERCHANT_HEALTHCARE_4,51.98,2026-02-12 00:41:00,healthcare
f0db1d83-c70,ACC003871,MERCHANT_FUEL_16,61.4,2026-01-08 16:13:00,fuel
96a91ab9-4e3,ACC002466,MERCHANT_INSURANCE_8,25.22,2026-02-02 15:52:00,insurance
52cf6400-3ed,ACC001389,MERCHANT_HEALTHCARE_7,29.31,2026-03-22 10:38:00,healthcare
15ee180e-616,ACC000008,MERCHANT_SUBSCRIPTION_38,14.46,2026-01-08 05:06:00,subscription
2cfdc8d4-e02,ACC002896,MERCHANT_RETAIL_47,23.16,2026-01-26 01:40:00,retail
31d34ab4-6d3,ACC003997,MERCHANT_RETAIL_8,212.93,2026-03-17 13:21:00,retail
71b9bd0b-0d0,ACC004525,ACC004187,12.39,2026-01-27 14:57:00,transfer_p2p
ce9cc277-0c6,ACC004903,MERCHANT_RENT_43,25.62,2026-01-01 19:14:00,rent
f2567a05-ca7,ACC004839,ACC000256,4.19,2026-01-06 11:08:00,transfer_p2p
8eebf39b-12b,ACC001416,MERCHANT_GROCERY_35,20.98,2026-01-02 09:52:00,grocery
957e5373-900,ACC004695,MERCHANT_RENT_44,12.99,2026-02-27 04:33:00,rent
2fdbaa71-531,ACC000772,MERCHANT_RESTAURANT_16,90.97,2026-01-25 20:23:00,restaurant
5c073700-6dd,ACC003106,MERCHANT_UTILITIES_9,29.38,2026-02-14 21:01:00,utilities
c7c6c06e-5b1,ACC001508,MERCHANT_FUEL_21,17.71,2026-02-20 05:11:00,fuel
4318d90e-e44,ACC003436,MERCHANT_UTILITIES_7,11.23,2026-01-08 10:03:00,utilities
d8736413-5aa,ACC000755,ACC002226,23.75,2026-01-19 05:12:00,transfer_p2p
4b31d3eb-5c5,ACC000961,MERCHANT_RESTAURANT_12,78.66,2026-01-04 17:09:00,restaurant
77381aef-49b,ACC004873,MERCHANT_INSURANCE_26,31.94,2026-03-22 01:57:00,insurance
f7a36a37-49e,ACC001746,MERCHANT_RENT_45,26.2,2026-03-05 14:28:00,rent
162a90a0-351,ACC001500,MERCHANT_UTILITIES_17,65.6,2026-03-13 05:54:00,utilities
d539f147-fef,ACC000258,MERCHANT_SUBSCRIPTION_26,55.56,2026-01-12 07:49:00,subscription
a4e4f8dc-f1a,ACC002629,MERCHANT_RENT_29,16.3,2026-01-08 19:11:00,rent
1ce5b059-76d,ACC001833,MERCHANT_INSURANCE_40,56.53,2026-02-26 03:49:00,insurance
682fff19-684,ACC000020,MERCHANT_HEALTHCARE_45,18.39,2026-01-06 18:50:00,healthcare
6a6a38cb-485,ACC002471,MERCHANT_RENT_28,11.09,2026-03-28 22:29:00,rent
5d40d986-969,ACC004867,ACC002316,17.01,2026-03-15 23:23:00,transfer_p2p
53c6cb9e-370,ACC002913,MERCHANT_RENT_2,76.43,2026-01-25 03:01:00,rent
9a3970c1-b74,ACC002917,MERCHANT_INSURANCE_10,41.1,2026-02-18 05:59:00,insurance
a4927471-6c8,ACC000838,MERCHANT_RETAIL_42,12.68,2026-03-21 18:37:00,retail
aeeeeab5-c48,ACC003283,MERCHANT_INSURANCE_15,49.84,2026-03-14 10:42:00,insurance
026ad56b-f11,ACC001980,MERCHANT_UTILITIES_12,115.05,2026-02-15 06:23:00,utilities
5e0b5c4a-364,ACC001432,ACC001475,6.29,2026-01-22 21:23:00,transfer_p2p
7dc7cd46-8f8,ACC000093,MERCHANT_RETAIL_37,75.76,2026-01-10 07:13:00,retail
209dda8b-379,ACC004759,MERCHANT_RESTAURANT_1,24.27,2026-03-06 07:37:00,restaurant
ddb91651-10b,ACC000653,MERCHANT_GROCERY_41,10.57,2026-01-15 16:30:00,grocery
65cc9a57-81c,ACC002332,MERCHANT_FUEL_14,7.6,2026-03-20 06:08:00,fuel
231b8bd4-181,ACC002338,MERCHANT_SUBSCRIPTION_14,75.67,2026-01-14 17:23:00,subscription
6dc64444-f68,ACC003048,MERCHANT_UTILITIES_46,15.28,2026-03-04 06:36:00,utilities
e62b0046-499,ACC000798,MERCHANT_RESTAURANT_35,33.92,2026-01-06 09:54:00,restaurant
1fb4932f-22e,ACC003106,MERCHANT_HEALTHCARE_40,35.81,2026-02-21 21:10:00,healthcare
d2795e8d-35a,ACC000020,MERCHANT_GROCERY_48,5.14,2026-02-09 10:10:00,grocery
3bf45d50-fe2,ACC001588,ACC002891,197.0,2026-03-19 08:10:00,transfer_p2p
128c62a0-8c7,ACC004894,MERCHANT_GROCERY_20,7.3,2026-01-07 11:06:00,grocery
18180287-287,ACC004219,ACC003778,6668.77,2026-03-07 18:10:00,transfer_p2p
e8990fc7-1e2,ACC001591,MERCHANT_RESTAURANT_22,25.21,2026-03-01 00:07:00,restaurant
594cfa9a-04d,ACC002418,MERCHANT_RESTAURANT_37,937.99,2026-03-10 18:32:00,restaurant
1bc00375-3c1,ACC001320,ACC002378,20.81,2026-02-05 14:31:00,transfer_p2p
83c2c37d-56a,ACC000159,MERCHANT_FUEL_35,24.32,2026-03-28 03:10:00,fuel
6cef8c4c-b1a,ACC002470,MERCHANT_HEALTHCARE_18,5.35,2026-02-04 01:32:00,healthcare
6ed82e1b-2fd,ACC002740,ACC001544,49.36,2026-03-05 16:18:00,transfer_p2p
3d719104-048,ACC000894,MERCHANT_FUEL_13,40.53,2026-03-10 15:37:00,fuel
9126e8ed-d95,ACC001810,MERCHANT_UTILITIES_1,195.92,2026-03-14 05:21:00,utilities
f7445f31-29e,ACC003368,MERCHANT_HEALTHCARE_19,28.58,2026-03-02 14:14:00,healthcare
66f7cc35-f6b,ACC004448,ACC002288,8.27,2026-03-07 22:55:00,transfer_p2p
8aaaf767-429,ACC002573,MERCHANT_RENT_32,67.78,2026-02-13 19:08:00,rent
c02c7274-55d,ACC001515,MERCHANT_HEALTHCARE_19,238.83,2026-03-06 14:39:00,healthcare
e42e455e-c4e,ACC000975,MERCHANT_INSURANCE_24,62.8,2026-02-04 04:36:00,insurance
582d4ca3-183,ACC002178,MERCHANT_GROCERY_18,15.37,2026-03-09 21:22:00,grocery
579b59ac-3f2,ACC002483,MERCHANT_UTILITIES_12,33.4,2026-03-13 16:55:00,utilities
572e1836-ec7,ACC000319,MERCHANT_RETAIL_44,25.74,2026-02-08 01:12:00,retail
5574b744-6b3,ACC004625,MERCHANT_UTILITIES_14,15.52,2026-01-28 02:23:00,utilities
8ed2b0b2-caf,EXTERNAL_PAYROLL,ACC004881,2014.72,2026-02-24 19:49:00,salary
b53ee25c-78b,ACC003216,MERCHANT_RESTAURANT_21,128.2,2026-01-30 06:20:00,restaurant
0e8b7c38-abf,ACC003597,MERCHANT_FUEL_28,27.01,2026-02-15 02:31:00,fuel
e168a4f6-2ad,ACC001110,MERCHANT_HEALTHCARE_43,19.99,2026-01-08 21:51:00,healthcare
63459c6f-371,ACC001944,MERCHANT_RETAIL_41,163.61,2026-01-09 00:47:00,retail
6f2ca285-684,ACC004901,MERCHANT_FUEL_24,32.38,2026-03-03 09:27:00,fuel
955f53ca-ef7,ACC003283,MERCHANT_HEALTHCARE_24,23.21,2026-02-14 01:48:00,healthcare
b6d3769d-2f1,ACC003018,MERCHANT_GROCERY_50,48.41,2026-01-14 08:27:00,grocery
4a16157d-45c,ACC003525,MERCHANT_INSURANCE_19,50.13,2026-03-18 20:08:00,insurance
8ad9fdc0-e9f,ACC001998,MERCHANT_SUBSCRIPTION_2,67.35,2026-01-10 11:25:00,subscription
81928199-601,ACC002631,MERCHANT_RESTAURANT_50,96.15,2026-03-19 05:25:00,restaurant
0d8520f0-286,EXTERNAL_PAYROLL,ACC001944,1453.52,2026-02-19 21:08:00,salary
5dbb1dc5-357,ACC002064,MERCHANT_INSURANCE_38,14.28,2026-02-21 08:45:00,insurance
a9397dd1-b96,ACC001682,MERCHANT_GROCERY_9,49.05,2026-01-26 09:44:00,grocery
6fc30b0d-74b,ACC000594,MERCHANT_RENT_7,32.47,2026-01-11 22:15:00,rent
6a992d4b-f03,ACC000068,MERCHANT_SUBSCRIPTION_31,9.56,2026-01-13 18:11:00,subscription
288f5953-5e0,ACC004141,MERCHANT_HEALTHCARE_34,34.55,2026-01-26 09:11:00,healthcare
ef891c48-598,ACC002654,MERCHANT_RENT_47,71.16,2026-02-16 16:43:00,rent
792c0c5b-114,ACC000162,MERCHANT_RENT_46,18.11,2026-01-07 17:55:00,rent
ae5cb2ba-9f0,ACC000162,ACC000267,59.93,2026-01-18 12:09:00,transfer_p2p
6ea2f4a7-671,ACC004056,MERCHANT_RENT_49,47.77,2026-02-05 13:38:00,rent
f54a13f4-665,ACC003855,MERCHANT_RETAIL_26,63.0,2026-01-02 02:02:00,retail
5dc60d05-ea9,ACC001881,MERCHANT_HEALTHCARE_28,8.28,2026-03-05 18:12:00,healthcare
62a7b333-1ae,ACC000749,MERCHANT_RETAIL_7,7.22,2026-01-25 12:05:00,retail
31a9241a-434,ACC003735,MERCHANT_RESTAURANT_28,27.41,2026-03-26 11:07:00,restaurant
13d9c6c4-6ff,ACC002839,MERCHANT_RESTAURANT_13,157.09,2026-02-22 17:28:00,restaurant
6975d2bf-dab,ACC000409,MERCHANT_UTILITIES_2,29.47,2026-02-22 03:20:00,utilities
be720763-689,ACC001687,MERCHANT_HEALTHCARE_42,5.62,2026-03-07 06:39:00,healthcare
d1e41f1c-295,ACC002534,MERCHANT_INSURANCE_22,140.42,2026-01-31 12:20:00,insurance
53dd1cee-93e,ACC002560,MERCHANT_SUBSCRIPTION_22,142.21,2026-02-19 19:45:00,subscription
21d90590-0f6,ACC004460,MERCHANT_RETAIL_9,27.08,2026-01-28 13:24:00,retail
d0e8ee87-fc7,ACC002731,MERCHANT_FUEL_8,303.85,2026-01-06 10:20:00,fuel
79a8e65b-121,ACC003901,ACC001126,857.48,2026-02-13 06:53:00,transfer_p2p
9a5b8217-6c2,ACC002557,MERCHANT_FUEL_48,11.51,2026-02-28 23:38:00,fuel
cc3c5834-48a,ACC002448,ACC003500,49.97,2026-03-29 16:14:00,transfer_p2p
d16c31e1-4d9,ACC004273,MERCHANT_SUBSCRIPTION_47,116.02,2026-03-09 21:59:00,subscription
e8c19254-3a2,ACC004923,MERCHANT_RETAIL_38,72.74,2026-02-16 17:58:00,retail
7b7c7d7a-b4e,ACC001200,MERCHANT_FUEL_48,61.39,2026-02-10 05:02:00,fuel
14fb132f-0dd,ACC001949,MERCHANT_RENT_29,3.1,2026-01-13 07:44:00,rent
ebdb7e1e-209,ACC000924,MERCHANT_UTILITIES_46,77.57,2026-01-18 18:53:00,utilities
9f337074-7df,ACC003047,MERCHANT_GROCERY_11,37.6,2026-02-04 02:47:00,grocery
1d326fc3-cd6,ACC003544,MERCHANT_RENT_43,13.66,2026-03-18 18:40:00,rent
34c56320-0cf,ACC001996,MERCHANT_FUEL_42,24.06,2026-01-31 10:18:00,fuel
bec95cb7-424,ACC004378,MERCHANT_UTILITIES_48,63.03,2026-03-29 15:29:00,utilities
ce454f83-e93,ACC004277,MERCHANT_GROCERY_16,53.92,2026-01-04 03:11:00,grocery
21f7574d-8e6,ACC002698,MERCHANT_INSURANCE_9,84.78,2026-01-26 00:51:00,insurance
051b04e7-084,ACC002887,MERCHANT_RETAIL_32,33.34,2026-03-15 14:10:00,retail
39a7ed0c-b6e,ACC002521,MERCHANT_RETAIL_26,111.44,2026-03-02 18:36:00,retail
56ee7b61-614,ACC002854,MERCHANT_INSURANCE_9,168.64,2026-03-31 20:02:00,insurance
611f4afe-2f3,ACC004354,MERCHANT_RETAIL_11,25.4,2026-03-14 20:43:00,retail
b60ba240-5d7,ACC002419,MERCHANT_FUEL_32,16.45,2026-02-19 03:36:00,fuel
64fcfe17-a55,ACC000324,MERCHANT_SUBSCRIPTION_44,55.41,2026-03-19 18:05:00,subscription
d8710a83-443,ACC003830,MERCHANT_RESTAURANT_44,5.71,2026-03-19 13:50:00,restaurant
78f337f4-37a,ACC002629,MERCHANT_UTILITIES_1,46.52,2026-03-26 01:41:00,utilities
f0e4258e-4ea,ACC001842,MERCHANT_HEALTHCARE_21,23.76,2026-03-03 03:51:00,healthcare
d15852fc-8f5,ACC000471,MERCHANT_RENT_49,88.68,2026-01-11 06:28:00,rent
5cf8b37e-a1c,ACC004779,MERCHANT_UTILITIES_48,77.51,2026-01-02 11:45:00,utilities
a482b222-b5c,ACC004912,MERCHANT_SUBSCRIPTION_35,6.12,2026-02-06 04:40:00,subscription
de7b0473-dd2,ACC003167,MERCHANT_HEALTHCARE_50,18.57,2026-01-27 04:46:00,healthcare
f97e76e1-07a,ACC002874,ACC002109,59.88,2026-02-19 17:08:00,transfer_p2p
783b242c-d2d,ACC003398,MERCHANT_FUEL_31,10.18,2026-02-18 00:37:00,fuel
c5ee2893-886,ACC002464,MERCHANT_RESTAURANT_16,100.58,2026-02-07 21:39:00,restaurant
3680d414-b91,ACC003460,MERCHANT_INSURANCE_28,20.12,2026-01-14 15:11:00,insurance
402fc72b-a3f,ACC004692,ACC003131,210.34,2026-03-08 13:47:00,transfer_p2p
cdcb66ab-3c7,ACC002172,MERCHANT_GROCERY_40,9.97,2026-02-25 01:03:00,grocery
06c65c72-b2c,ACC000617,MERCHANT_HEALTHCARE_36,51.81,2026-02-05 13:53:00,healthcare
5186d47a-e29,ACC003555,MERCHANT_GROCERY_47,12.09,2026-01-19 06:46:00,grocery
156ad697-275,ACC001060,MERCHANT_SUBSCRIPTION_26,16.94,2026-02-13 19:09:00,subscription
793303ce-43e,ACC001743,MERCHANT_SUBSCRIPTION_41,19.38,2026-02-20 19:24:00,subscription
4698eb28-fbd,EXTERNAL_PAYROLL,ACC004258,2541.91,2026-03-06 03:16:00,salary
68864b58-b05,ACC004985,MERCHANT_HEALTHCARE_22,23.27,2026-03-30 16:57:00,healthcare
40b96232-a7e,ACC002972,MERCHANT_INSURANCE_6,30.06,2026-03-24 01:31:00,insurance
a92460e5-dea,ACC004650,MERCHANT_INSURANCE_43,62.97,2026-01-12 04:52:00,insurance
d94887bc-37e,ACC004789,ACC000028,11.45,2026-02-22 03:36:00,transfer_p2p
48c3ef2e-fec,ACC002821,MERCHANT_UTILITIES_25,30.27,2026-03-08 23:03:00,utilities
a766d01f-c04,ACC000248,MERCHANT_SUBSCRIPTION_27,36.54,2026-01-14 00:00:00,subscription
5c35d257-4f5,ACC002269,MERCHANT_GROCERY_22,7.5,2026-01-13 10:40:00,grocery
92455034-c22,ACC001122,MERCHANT_UTILITIES_34,71.06,2026-02-01 05:25:00,utilities
444ffc66-234,ACC002521,MERCHANT_GROCERY_7,46.16,2026-03-06 00:52:00,grocery
c0516fff-776,ACC003755,MERCHANT_FUEL_37,21.23,2026-03-14 16:11:00,fuel
a559860c-585,ACC002178,MERCHANT_INSURANCE_19,51.09,2026-01-30 02:31:00,insurance
9e2dae11-b3a,ACC000855,MERCHANT_RENT_5,16.32,2026-01-28 11:54:00,rent
a6e81694-851,ACC001666,MERCHANT_RENT_46,40.14,2026-02-01 01:26:00,rent
86c66ef1-e6f,ACC003705,ACC003759,139.55,2026-02-10 12:28:00,transfer_p2p
963ce37b-f4d,ACC004840,MERCHANT_RESTAURANT_21,81.7,2026-03-22 08:15:00,restaurant
10e95710-b7f,ACC004109,ACC001619,20.14,2026-03-24 03:36:00,transfer_p2p
45cb4f4b-8c1,ACC004441,MERCHANT_RESTAURANT_48,34.08,2026-03-01 02:57:00,restaurant
42f5b64c-c5a,ACC001595,MERCHANT_GROCERY_15,25.35,2026-03-06 14:39:00,grocery
ab4ad3ad-ec4,ACC004634,MERCHANT_SUBSCRIPTION_8,17.38,2026-01-13 18:47:00,subscription
44c977a8-e69,ACC001902,MERCHANT_RENT_21,62.63,2026-03-24 20:55:00,rent
8c571eaa-61f,ACC003447,ACC002101,89.54,2026-03-16 03:06:00,transfer_p2p
b52b4a53-0b2,ACC001832,MERCHANT_RENT_2,150.15,2026-02-27 06:18:00,rent
22140358-eec,ACC004941,EXTERNAL_CASHOUT_23,8358.72,2026-03-30 14:39:00,transfer_p2p
d14cb1f7-238,ACC004115,MERCHANT_RESTAURANT_4,7.15,2026-02-15 19:48:00,restaurant
c8cb558b-130,ACC002141,MERCHANT_RESTAURANT_28,33.93,2026-02-14 07:52:00,restaurant
161ec75b-01a,EXTERNAL_PAYROLL,ACC003844,3601.32,2026-01-04 21:16:00,salary
7bf52d6c-c9b,ACC004710,MERCHANT_RETAIL_5,35.01,2026-02-17 16:12:00,retail
6d87d1b7-d20,ACC003905,MERCHANT_UTILITIES_39,60.0,2026-01-20 17:59:00,utilities
6836f680-af8,ACC000719,MERCHANT_INSURANCE_1,122.17,2026-03-17 15:15:00,insurance
a2f1869a-b00,ACC004887,MERCHANT_RETAIL_45,27.58,2026-03-25 07:11:00,retail
48733c16-049,ACC003276,MERCHANT_RESTAURANT_39,18.66,2026-01-11 18:07:00,restaurant
11d8a8f7-a68,ACC000685,MERCHANT_RETAIL_45,5.98,2026-02-22 04:04:00,retail
d55b5032-12d,ACC001689,MERCHANT_RENT_4,20.88,2026-02-13 06:52:00,rent
b30c1a98-59c,ACC004426,MERCHANT_FUEL_40,26.36,2026-01-10 23:46:00,fuel
91770a46-185,ACC003672,MERCHANT_GROCERY_19,14.5,2026-02-05 19:27:00,grocery
0a7bec6d-4a6,ACC001609,MERCHANT_RENT_14,9.7,2026-01-21 14:53:00,rent
db6b6510-fce,ACC001363,MERCHANT_RENT_46,45.06,2026-01-18 01:14:00,rent
db26778f-63b,ACC003659,MERCHANT_RENT_48,116.09,2026-01-17 13:48:00,rent
75d3364f-ba8,ACC004846,MERCHANT_RETAIL_9,11.14,2026-01-11 09:55:00,retail
1911c22a-4bc,ACC003270,MERCHANT_FUEL_39,41.39,2026-02-18 09:12:00,fuel
8a45f54f-145,ACC002083,MERCHANT_INSURANCE_14,50.07,2026-03-31 02:32:00,insurance
7f381f96-766,ACC004748,MERCHANT_INSURANCE_32,62.38,2026-02-09 12:28:00,insurance
23ca6c82-6e1,ACC003692,MERCHANT_HEALTHCARE_6,97.05,2026-03-15 01:27:00,healthcare
bc03425d-21f,ACC003062,MERCHANT_RENT_18,2.04,2026-02-25 18:43:00,rent
77dc3a80-cd9,ACC002573,ACC000937,19.13,2026-01-25 16:07:00,transfer_p2p
42043ea5-c85,ACC003986,MERCHANT_INSURANCE_39,46.28,2026-03-30 12:12:00,insurance
699af949-765,ACC001918,ACC003362,14.39,2026-01-07 19:59:00,transfer_p2p
2f39de39-644,ACC004114,MERCHANT_RENT_24,45.57,2026-03-22 04:29:00,rent
6ba3662f-bbb,ACC002590,MERCHANT_RESTAURANT_24,42.56,2026-03-26 01:58:00,restaurant
55a4443e-a34,ACC000182,MERCHANT_RETAIL_37,19.97,2026-01-15 02:26:00,retail
aa26ef22-80b,ACC002127,MERCHANT_HEALTHCARE_36,72.79,2026-01-12 03:21:00,healthcare
b8d5a784-229,ACC000513,MERCHANT_RENT_34,33.67,2026-03-20 23:17:00,rent
06b49ea7-332,ACC004526,MERCHANT_RENT_37,43.82,2026-01-21 05:41:00,rent
a7833357-ae4,EXTERNAL_PAYROLL,ACC001030,2296.55,2026-02-06 22:44:00,salary
196cf97a-e5d,ACC001715,ACC001667,48.69,2026-02-22 22:04:00,transfer_p2p
5fff1cc0-0bf,ACC004867,ACC000729,101.51,2026-03-04 04:14:00,transfer_p2p
2fa451bf-ec0,ACC001533,MERCHANT_RESTAURANT_43,24.0,2026-02-07 03:08:00,restaurant
ad8a1dcb-27f,ACC004999,MERCHANT_RENT_2,38.05,2026-03-05 04:27:00,rent
41ce49ee-bf7,ACC003315,MERCHANT_HEALTHCARE_24,22.35,2026-03-15 14:08:00,healthcare
978d3e35-bca,ACC003101,MERCHANT_SUBSCRIPTION_34,54.87,2026-02-08 09:39:00,subscription
d80a13ed-393,ACC000056,MERCHANT_INSURANCE_40,14.41,2026-03-28 00:44:00,insurance
f2f612e5-bf3,ACC002424,MERCHANT_RETAIL_50,8.06,2026-02-01 01:37:00,retail
bff6e522-bd2,ACC004806,MERCHANT_RESTAURANT_16,26.38,2026-03-16 08:51:00,restaurant
44592cb0-74b,ACC003444,ACC003531,19.59,2026-01-20 23:34:00,transfer_p2p
69712a33-72f,ACC003580,ACC004417,9.37,2026-02-04 01:52:00,transfer_p2p
2256c8bf-075,ACC004202,MERCHANT_INSURANCE_47,15.44,2026-03-06 05:31:00,insurance
2eceb6a2-92e,ACC002531,MERCHANT_HEALTHCARE_13,24.22,2026-03-07 04:29:00,healthcare
6bd9cf88-aa1,ACC000574,MERCHANT_INSURANCE_40,25.1,2026-01-29 07:36:00,insurance
7106ca5f-bec,ACC001138,MERCHANT_RETAIL_38,103.29,2026-03-16 09:41:00,retail
c60dd670-b29,EXTERNAL_PAYROLL,ACC003703,3327.58,2026-03-23 16:02:00,salary
