transaction_id,src_account,dst_account,pattern_type,is_fraud
c02c7274-55d,ACC001515,MERCHANT_HEALTHCARE_19,normal,0
e42e455e-c4e,ACC000975,MERCHANT_INSURANCE_24,normal,0
582d4ca3-183,ACC002178,MERCHANT_GROCERY_18,normal,0
579b59ac-3f2,ACC002483,MERCHANT_UTILITIES_12,normal,0
572e1836-ec7,ACC000319,MERCHANT_RETAIL_44,normal,0
5574b744-6b3,ACC004625,MERCHANT_UTILITIES_14,normal,0
8ed2b0b2-caf,EXTERNAL_PAYROLL,ACC004881,normal,0
b53ee25c-78b,ACC003216,MERCHANT_RESTAURANT_21,normal,0
0e8b7c38-abf,ACC003597,MERCHANT_FUEL_28,normal,0
e168a4f6-2ad,ACC001110,MERCHANT_HEALTHCARE_43,normal,0
63459c6f-371,ACC001944,MERCHANT_RETAIL_41,normal,0
6f2ca285-684,ACC004901,MERCHANT_FUEL_24,normal,0
955f53ca-ef7,ACC003283,MERCHANT_HEALTHCARE_24,normal,0
b6d3769d-2f1,ACC003018,MERCHANT_GROCERY_50,normal,0
4a16157d-45c,ACC003525,MERCHANT_INSURANCE_19,normal,0
8ad9fdc0-e9f,ACC001998,MERCHANT_SUBSCRIPTION_2,normal,0
81928199-601,ACC002631,MERCHANT_RESTAURANT_50,normal,0
0d8520f0-286,EXTERNAL_PAYROLL,ACC001944,normal,0
5dbb1dc5-357,ACC002064,MERCHANT_INSURANCE_38,normal,0
a9397dd1-b96,ACC001682,MERCHANT_GROCERY_9,normal,0
6fc30b0d-74b,ACC000594,MERCHANT_RENT_7,normal,0
6a992d4b-f03,ACC000068,MERCHANT_SUBSCRIPTION_31,normal,0
288f5953-5e0,ACC004141,MERCHANT_HEALTHCARE_34,normal,0
ef891c48-598,ACC002654,MERCHANT_RENT_47,normal,0
792c0c5b-114,ACC000162,MERCHANT_RENT_46,normal,0
ae5cb2ba-9f0,ACC000162,ACC000267,normal,0
6ea2f4a7-671,ACC004056,MERCHANT_RENT_49,normal,0
f54a13f4-665,ACC003855,MERCHANT_RETAIL_26,normal,0
5dc60d05-ea9,ACC001881,MERCHANT_HEALTHCARE_28,normal,0
62a7b333-1ae,ACC000749,MERCHANT_RETAIL_7,normal,0
31a9241a-434,ACC003735,MERCHANT_RESTAURANT_28,normal,0
13d9c6c4-6ff,ACC002839,MERCHANT_RESTAURANT_13,normal,0
6975d2bf-dab,ACC000409,MERCHANT_UTILITIES_2,normal,0
be720763-689,ACC001687,MERCHANT_HEALTHCARE_42,normal,0
d1e41f1c-295,ACC002534,MERCHANT_INSURANCE_22,normal,0
53dd1cee-93e,ACC002560,MERCHANT_SUBSCRIPTION_22,normal,0
21d90590-0f6,ACC004460,MERCHANT_RETAIL_9,normal,0
d0e8ee87-fc7,ACC002731,MERCHANT_FUEL_8,normal,0
79a8e65b-121,ACC003901,ACC001126,fan_in_aggregation,1
9a5b8217-6c2,ACC002557,MERCHANT_FUEL_48,normal,0
cc3c5834-48a,ACC002448,ACC003500,normal,0
d16c31e1-4d9,ACC004273,MERCHANT_SUBSCRIPTION_47,normal,0
e8c19254-3a2,ACC004923,MERCHANT_RETAIL_38,normal,0
7b7c7d7a-b4e,ACC001200,MERCHANT_FUEL_48,normal,0
14fb132f-0dd,ACC001949,MERCHANT_RENT_29,normal,0
ebdb7e1e-209,ACC000924,MERCHANT_UTILITIES_46,normal,0
9f337074-7df,ACC003047,MERCHANT_GROCERY_11,normal,0
1d326fc3-cd6,ACC003544,MERCHANT_RENT_43,normal,0
34c56320-0cf,ACC001996,MERCHANT_FUEL_42,normal,0
bec95cb7-424,ACC004378,MERCHANT_UTILITIES_48,normal,0
ce454f83-e93,ACC004277,MERCHANT_GROCERY_16,normal,0
21f7574d-8e6,ACC002698,MERCHANT_INSURANCE_9,normal,0
051b04e7-084,ACC002887,MERCHANT_RETAIL_32,normal,0
39a7ed0c-b6e,ACC002521,MERCHANT_RETAIL_26,normal,0
56ee7b61-614,ACC002854,MERCHANT_INSURANCE_9,normal,0
611f4afe-2f3,ACC004354,MERCHANT_RETAIL_11,normal,0
b60ba240-5d7,ACC002419,MERCHANT_FUEL_32,normal,0
64fcfe17-a55,ACC000324,MERCHANT_SUBSCRIPTION_44,normal,0
d8710a83-443,ACC003830,MERCHANT_RESTAURANT_44,normal,0
78f337f4-37a,ACC002629,MERCHANT_UTILITIES_1,normal,0
f0e4258e-4ea,ACC001842,MERCHANT_HEALTHCARE_21,normal,0
d15852fc-8f5,ACC000471,MERCHANT_RENT_49,normal,0
5cf8b37e-a1c,ACC004779,MERCHANT_UTILITIES_48,normal,0
a482b222-b5c,ACC004912,MERCHANT_SUBSCRIPTION_35,normal,0
de7b0473-dd2,ACC003167,MERCHANT_HEALTHCARE_50,normal,0
f97e76e1-07a,ACC002874,ACC002109,normal,0
783b242c-d2d,ACC003398,MERCHANT_FUEL_31,normal,0
c5ee2893-886,ACC002464,MERCHANT_RESTAURANT_16,normal,0
3680d414-b91,ACC003460,MERCHANT_INSURANCE_28,normal,0
402fc72b-a3f,ACC004692,ACC003131,normal,0
cdcb66ab-3c7,ACC002172,MERCHANT_GROCERY_40,normal,0
06c65c72-b2c,ACC000617,MERCHANT_HEALTHCARE_36,normal,0
5186d47a-e29,ACC003555,MERCHANT_GROCERY_47,normal,0
156ad697-275,ACC001060,MERCHANT_SUBSCRIPTION_26,normal,0
793303ce-43e,ACC001743,MERCHANT_SUBSCRIPTION_41,normal,0
4698eb28-fbd,EXTERNAL_PAYROLL,ACC004258,normal,0
68864b58-b05,ACC004985,MERCHANT_HEALTHCARE_22,normal,0
40b96232-a7e,ACC002972,MERCHANT_INSURANCE_6,normal,0
a92460e5-dea,ACC004650,MERCHANT_INSURANCE_43,normal,0
d94887bc-37e,ACC004789,ACC000028,normal,0
48c3ef2e-fec,ACC002821,MERCHANT_UTILITIES_25,normal,0
a766d01f-c04,ACC000248,MERCHANT_SUBSCRIPTION_27,normal,0
5c35d257-4f5,ACC002269,MERCHANT_GROCERY_22,normal,0
92455034-c22,ACC001122,MERCHANT_UTILITIES_34,normal,0
444ffc66-234,ACC002521,MERCHANT_GROCERY_7,normal,0
c0516fff-776,ACC003755,MERCHANT_FUEL_37,normal,0
a559860c-585,ACC002178,MERCHANT_INSURANCE_19,normal,0
9e2dae11-b3a,ACC000855,MERCHANT_RENT_5,normal,0
a6e81694-851,ACC001666,MERCHANT_RENT_46,normal,0
86c66ef1-e6f,ACC003705,ACC003759,normal,0
963ce37b-f4d,ACC004840,MERCHANT_RESTAURANT_21,normal,0
10e95710-b7f,ACC004109,ACC001619,normal,0
45cb4f4b-8c1,ACC004441,MERCHANT_RESTAURANT_48,normal,0
42f5b64c-c5a,ACC001595,MERCHANT_GROCERY_15,normal,0
ab4ad3ad-ec4,ACC004634,MERCHANT_SUBSCRIPTION_8,normal,0
44c977a8-e69,ACC001902,MERCHANT_RENT_21,normal,0
8c571eaa-61f,ACC003447,ACC002101,normal,0
b52b4a53-0b2,ACC001832,MERCHANT_RENT_2,normal,0
22140358-eec,ACC004941,EXTERNAL_CASHOUT_23,rapid_passthrough,1
d14cb1f7-238,ACC004115,MERCHANT_RESTAURANT_4,normal,0
c8cb558b-130,ACC002141,MERCHANT_RESTAURANT_28,normal,0
161ec75b-01a,EXTERNAL_PAYROLL,ACC003844,normal,0
7bf52d6c-c9b,ACC004710,MERCHANT_RETAIL_5,normal,0
6d87d1b7-d20,ACC003905,MERCHANT_UTILITIES_39,normal,0
6836f680-af8,ACC000719,MERCHANT_INSURANCE_1,normal,0
a2f1869a-b00,ACC004887,MERCHANT_RETAIL_45,normal,0
48733c16-049,ACC003276,MERCHANT_RESTAURANT_39,normal,0
11d8a8f7-a68,ACC000685,MERCHANT_RETAIL_45,normal,0
d55b5032-12d,ACC001689,MERCHANT_RENT_4,normal,0
b30c1a98-59c,ACC004426,MERCHANT_FUEL_40,normal,0
91770a46-185,ACC003672,MERCHANT_GROCERY_19,normal,0
0a7bec6d-4a6,ACC001609,MERCHANT_RENT_14,normal,0
db6b6510-fce,ACC001363,MERCHANT_RENT_46,normal,0
db26778f-63b,ACC003659,MERCHANT_RENT_48,normal,0
75d3364f-ba8,ACC004846,MERCHANT_RETAIL_9,normal,0
1911c22a-4bc,ACC003270,MERCHANT_FUEL_39,normal,0
8a45f54f-145,ACC002083,MERCHANT_INSURANCE_14,normal,0
7f381f96-766,ACC004748,MERCHANT_INSURANCE_32,normal,0
23ca6c82-6e1,ACC003692,MERCHANT_HEALTHCARE_6,normal,0
bc03425d-21f,ACC003062,MERCHANT_RENT_18,normal,0
77dc3a80-cd9,ACC002573,ACC000937,normal,0
42043ea5-c85,ACC003986,MERCHANT_INSURANCE_39,normal,0
699af949-765,ACC001918,ACC003362,normal,0
2f39de39-644,ACC004114,MERCHANT_RENT_24,normal,0
6ba3662f-bbb,ACC002590,MERCHANT_RESTAURANT_24,normal,0
55a4443e-a34,ACC000182,MERCHANT_RETAIL_37,normal,0
aa26ef22-80b,ACC002127,MERCHANT_HEALTHCARE_36,normal,0
b8d5a784-229,ACC000513,MERCHANT_RENT_34,normal,0
06b49ea7-332,ACC004526,MERCHANT_RENT_37,normal,0
a7833357-ae4,EXTERNAL_PAYROLL,ACC001030,normal,0
196cf97a-e5d,ACC001715,ACC001667,normal,0
5fff1cc0-0bf,ACC004867,ACC000729,normal,0
2fa451bf-ec0,ACC001533,MERCHANT_RESTAURANT_43,normal,0
ad8a1dcb-27f,ACC004999,MERCHANT_RENT_2,normal,0
41ce49ee-bf7,ACC003315,MERCHANT_HEALTHCARE_24,normal,0
978d3e35-bca,ACC003101,MERCHANT_SUBSCRIPTION_34,normal,0
d80a13ed-393,ACC000056,MERCHANT_INSURANCE_40,normal,0
f2f612e5-bf3,ACC002424,MERCHANT_RETAIL_50,normal,0
bff6e522-bd2,ACC004806,MERCHANT_RESTAURANT_16,normal,0
44592cb0-74b,ACC003444,ACC003531,normal,0
69712a33-72f,ACC003580,ACC004417,normal,0
2256c8bf-075,ACC004202,MERCHANT_INSURANCE_47,normal,0
2eceb6a2-92e,ACC002531,MERCHANT_HEALTHCARE_13,normal,0
6bd9cf88-aa1,ACC000574,MERCHANT_INSURANCE_40,normal,0
7106ca5f-bec,ACC001138,MERCHANT_RETAIL_38,normal,0
c60dd670-b29,EXTERNAL_PAYROLL,ACC003703,normal,0
6c3c940d-6e7,ACC003561,MERCHANT_INSURANCE_42,normal,0
8680646c-2de,ACC002572,ACC002002,normal,0
99ff367a-7e3,ACC004109,MERCHANT_UTILITIES_31,normal,0
5c83708f-3d5,ACC001931,MERCHANT_GROCERY_12,normal,0
99fa56bc-6ce,ACC000786,MERCHANT_FUEL_48,normal,0
56eb3233-b20,ACC002448,MERCHANT_SUBSCRIPTION_45,normal,0
37ed9e2d-f8d,ACC000585,MERCHANT_RESTAURANT_30,normal,0
f229d9e1-265,ACC003078,MERCHANT_FUEL_42,normal,0
30b0421f-c4d,ACC001069,MERCHANT_SUBSCRIPTION_21,normal,0
950d8ca5-978,ACC000722,MERCHANT_RETAIL_3,normal,0
f6ae4c3a-e1d,ACC004959,MERCHANT_FUEL_15,normal,0
47d0343d-e35,ACC001088,MERCHANT_RENT_33,normal,0
c34ad210-3f7,ACC001601,MERCHANT_RETAIL_12,normal,0
a1027ad1-371,ACC001163,MERCHANT_RENT_44,normal,0
a1dca1dc-c70,ACC000282,MERCHANT_RETAIL_43,normal,0
7898d8a4-1c4,ACC000838,MERCHANT_INSURANCE_45,normal,0
4a219b3d-2ac,ACC002196,ACC004677,normal,0
8ea2cc75-2aa,ACC000917,MERCHANT_HEALTHCARE_15,normal,0
8e17bc35-4d8,ACC002663,MERCHANT_INSURANCE_49,normal,0
61dc0e7f-f08,EXTERNAL_PAYROLL,ACC002021,normal,0
94617483-d02,ACC001323,MERCHANT_RETAIL_5,normal,0
489586f7-e93,ACC002199,MERCHANT_HEALTHCARE_9,normal,0
5b2119ba-406,ACC003935,MERCHANT_INSURANCE_12,normal,0
6d099257-74a,ACC002104,MERCHANT_SUBSCRIPTION_32,normal,0
a1be91e4-aa1,ACC001648,MERCHANT_FUEL_1,normal,0
f68e9d9f-555,ACC001006,MERCHANT_UTILITIES_10,normal,0
f6c03dd0-fd7,ACC002180,MERCHANT_FUEL_1,normal,0
77028445-b0c,ACC001248,MERCHANT_GROCERY_20,normal,0
b0021d31-cdd,ACC004017,ACC000544,normal,0
f7f2c55f-e92,ACC000345,MERCHANT_INSURANCE_8,normal,0
b0730075-cd9,ACC004606,MERCHANT_RETAIL_5,normal,0
dd8a122d-cda,ACC001682,MERCHANT_FUEL_22,normal,0
c23aef7e-30a,ACC002296,MERCHANT_SUBSCRIPTION_11,normal,0
4fc750e3-184,ACC003401,MERCHANT_HEALTHCARE_5,normal,0
8f6eb0c4-b3f,ACC001643,MERCHANT_UTILITIES_17,normal,0
662e0ec1-17b,ACC003671,MERCHANT_RETAIL_33,normal,0
01cf32a2-3ac,ACC000391,ACC002458,normal,0
a54865a9-91e,ACC001692,MERCHANT_INSURANCE_34,normal,0
5846f9db-48a,ACC000019,MERCHANT_INSURANCE_12,normal,0
410ee71f-880,ACC002378,MERCHANT_UTILITIES_38,normal,0
a105b0c8-a13,ACC002363,MERCHANT_FUEL_11,normal,0
26f437ec-a29,ACC004167,MERCHANT_RENT_28,normal,0
da96a540-065,ACC002629,MERCHANT_HEALTHCARE_30,normal,0
31f01e92-800,ACC000763,MERCHANT_RESTAURANT_38,normal,0
b3cca469-caf,ACC000955,MERCHANT_UTILITIES_10,normal,0
97946787-125,ACC001451,MERCHANT_RENT_1,normal,0
4c007b07-9cf,ACC000019,MERCHANT_INSURANCE_28,normal,0
8b83ea82-d12,ACC001721,MERCHANT_INSURANCE_5,normal,0
c6aa38b1-6a3,ACC003278,MERCHANT_FUEL_22,normal,0
f69fd4c7-f64,ACC003095,MERCHANT_FUEL_48,normal,0
b48a3ddb-08b,ACC001772,MERCHANT_RESTAURANT_15,normal,0
46361707-707,ACC001164,MERCHANT_RETAIL_48,normal,0
17004de2-63f,ACC002492,MERCHANT_SUBSCRIPTION_14,normal,0
c35a2caf-543,ACC000379,MERCHANT_INSURANCE_15,normal,0
02ededb3-751,ACC004579,MERCHANT_HEALTHCARE_2,normal,0
31fafe7b-a45,ACC001792,MERCHANT_FUEL_1,normal,0
3383e027-b38,ACC002013,MERCHANT_RETAIL_32,normal,0
7465778e-f03,ACC001319,MERCHANT_RESTAURANT_35,normal,0
8e01c5f4-87e,ACC001171,MERCHANT_SUBSCRIPTION_7,normal,0
cba879e0-c04,ACC004017,MERCHANT_HEALTHCARE_39,normal,0
153d6cc6-7a1,ACC004776,MERCHANT_SUBSCRIPTION_10,normal,0
e7cf176b-86c,ACC001751,ACC002098,normal,0
5112fb13-d30,ACC001881,MERCHANT_RETAIL_38,normal,0
64917bc2-bd4,ACC002157,MERCHANT_HEALTHCARE_12,normal,0
f8db1555-e9c,ACC004235,MERCHANT_HEALTHCARE_12,normal,0
b8b09cc9-8c2,ACC001109,MERCHANT_RESTAURANT_36,normal,0
9b8ec028-177,ACC003850,MERCHANT_RETAIL_34,normal,0
85d959d9-928,ACC004494,MERCHANT_SUBSCRIPTION_34,normal,0
058f44e1-9f8,ACC003241,ACC003955,normal,0
6360bd0c-abb,ACC004974,MERCHANT_SUBSCRIPTION_34,normal,0
c5d6dfd0-dce,ACC002956,MERCHANT_RESTAURANT_9,normal,0
bda15ea9-224,ACC003091,MERCHANT_GROCERY_1,normal,0
13562389-fe6,ACC003505,MERCHANT_RESTAURANT_24,normal,0
9e0d9741-931,ACC003417,MERCHANT_RETAIL_37,normal,0
b35ee632-61d,ACC003000,MERCHANT_RESTAURANT_18,normal,0
1f982316-e77,EXTERNAL_PAYROLL,ACC003374,normal,0
380329c2-039,ACC003522,MERCHANT_RENT_5,normal,0
9d8b050a-5ac,ACC003267,MERCHANT_RESTAURANT_13,normal,0
6aa42c10-df3,ACC000435,MERCHANT_HEALTHCARE_35,normal,0
c5c86b40-105,ACC004664,MERCHANT_SUBSCRIPTION_36,normal,0
2e037e21-b83,ACC003359,MERCHANT_RENT_36,normal,0
d9fa38bf-e72,ACC000214,MERCHANT_UTILITIES_32,normal,0
431536b9-ecf,ACC003233,MERCHANT_HEALTHCARE_39,normal,0
34243c07-154,ACC001611,ACC000953,normal,0
c948df95-82f,ACC004712,MERCHANT_SUBSCRIPTION_9,normal,0
b4247c64-491,ACC004313,MERCHANT_INSURANCE_3,normal,0
66db5aee-628,ACC003782,MERCHANT_FUEL_45,normal,0
22c5e23f-273,ACC000469,MERCHANT_GROCERY_15,normal,0
1b585852-8c1,ACC004502,ACC003941,normal,0
933f6308-6c5,ACC000238,MERCHANT_HEALTHCARE_4,normal,0
2914f12f-9b1,ACC000822,MERCHANT_UTILITIES_10,normal,0
bed31bc5-452,ACC002688,MERCHANT_UTILITIES_12,normal,0
c9ac4e97-f04,ACC000376,MERCHANT_GROCERY_9,normal,0
d741a74a-04e,ACC001533,MERCHANT_RESTAURANT_17,normal,0
bb984206-cbe,ACC002273,MERCHANT_RETAIL_33,normal,0
b41241a6-19f,ACC001249,MERCHANT_SUBSCRIPTION_49,normal,0
3246ce4c-02e,ACC004524,MERCHANT_UTILITIES_22,normal,0
6894ed39-15d,ACC002278,ACC000017,normal,0
76d30c66-872,ACC004458,MERCHANT_RENT_27,normal,0
3ad82434-327,ACC000012,MERCHANT_HEALTHCARE_46,normal,0
5b681c69-dba,ACC000512,MERCHANT_FUEL_49,normal,0
85d160f6-137,ACC001479,MERCHANT_GROCERY_34,normal,0
2cdc008d-b75,ACC002116,MERCHANT_GROCERY_34,normal,0
ee6669a5-adc,ACC001557,MERCHANT_UTILITIES_48,normal,0
a1fa4ae2-1a4,ACC001422,MERCHANT_RETAIL_23,normal,0
e75d3dfe-314,ACC002556,MERCHANT_UTILITIES_29,normal,0
6c46ab9e-447,ACC003477,MERCHANT_UTILITIES_18,normal,0
d322ff51-5ba,ACC001014,MERCHANT_RESTAURANT_11,normal,0
ddbc09e3-e53,ACC004698,MERCHANT_GROCERY_5,normal,0
55ed9ab4-36d,ACC002204,MERCHANT_GROCERY_39,normal,0
a3ee6eb6-62c,ACC001000,MERCHANT_RETAIL_39,normal,0
83355d61-fe2,ACC004655,MERCHANT_HEALTHCARE_46,normal,0
bd8ade6c-ca5,EXTERNAL_PAYROLL,ACC004027,normal,0
9880a2fd-d4c,ACC003252,ACC000381,normal,0
2af1eac9-d49,ACC004000,MERCHANT_HEALTHCARE_24,normal,0
4ebe7a69-817,ACC003430,MERCHANT_RENT_36,normal,0
a7105438-f68,EXTERNAL_PAYROLL,ACC004644,normal,0
6442cc32-bca,ACC004041,MERCHANT_FUEL_46,normal,0
410ca223-9f6,ACC001898,MERCHANT_SUBSCRIPTION_5,normal,0
78422e55-e37,ACC001846,MERCHANT_RETAIL_10,normal,0
c2bef6b5-f69,ACC001243,MERCHANT_HEALTHCARE_29,normal,0
2f9f2844-4c3,ACC002983,MERCHANT_RETAIL_13,normal,0
ca6c7ec8-4c1,ACC002520,MERCHANT_SUBSCRIPTION_18,normal,0
d846858e-6c9,ACC004056,MERCHANT_UTILITIES_38,normal,0
b94f1228-e3e,ACC001896,MERCHANT_RENT_8,normal,0
dda60dc1-e0c,ACC004407,MERCHANT_INSURANCE_2,normal,0
2254e452-776,ACC003089,MERCHANT_SUBSCRIPTION_31,normal,0
4aef19b1-2ee,ACC003257,MERCHANT_GROCERY_34,normal,0
01693799-7ce,ACC000793,MERCHANT_RETAIL_41,normal,0
84028403-78d,ACC001911,MERCHANT_RENT_30,normal,0
90c2dc7d-c62,ACC000881,MERCHANT_INSURANCE_24,normal,0
76a2caf7-1f6,ACC000835,MERCHANT_HEALTHCARE_28,normal,0
65974269-450,ACC001206,MERCHANT_INSURANCE_47,normal,0
144c5e86-53d,ACC003245,MERCHANT_RETAIL_20,normal,0
320f5e09-76f,ACC000867,MERCHANT_UTILITIES_21,normal,0
763e0bb8-e90,ACC004644,ACC004242,normal,0
f119774a-9eb,ACC004657,MERCHANT_RESTAURANT_27,normal,0
ae551905-d25,ACC001316,MERCHANT_GROCERY_25,normal,0
48c32d12-fdd,ACC002434,ACC001562,normal,0
1c800895-387,ACC003580,MERCHANT_RENT_50,normal,0
f5b8dc9d-b8f,ACC002811,MERCHANT_HEALTHCARE_50,normal,0
aca1e708-76d,ACC004037,MERCHANT_RETAIL_14,normal,0
96d50bef-126,ACC001629,MERCHANT_FUEL_20,normal,0
de96cc49-ba4,ACC002043,MERCHANT_SUBSCRIPTION_30,normal,0
4afa1c32-e51,EXTERNAL_PAYROLL,ACC002291,normal,0
d30a50ca-ae4,ACC002337,MERCHANT_INSURANCE_6,normal,0
54ca8bca-0d6,ACC004321,MERCHANT_UTILITIES_6,normal,0
74c4667c-5d8,ACC002250,MERCHANT_SUBSCRIPTION_30,normal,0
8e5f9522-144,ACC000099,MERCHANT_RETAIL_47,normal,0
20bf7080-2a8,ACC004206,MERCHANT_RENT_4,normal,0
7a12b15b-ee5,ACC003256,MERCHANT_UTILITIES_35,normal,0
3da0d8d1-f8e,ACC003016,MERCHANT_RESTAURANT_19,normal,0
271c8c35-c5d,ACC002130,MERCHANT_FUEL_17,normal,0
433aabc7-bbc,ACC000754,MERCHANT_RESTAURANT_40,normal,0
deb12c80-37d,ACC001736,MERCHANT_INSURANCE_32,normal,0
7e523592-5cd,ACC002817,MERCHANT_INSURANCE_17,normal,0
bbfe15b9-e9c,EXTERNAL_PAYROLL,ACC003877,normal,0
5207239d-8e3,ACC003088,MERCHANT_RETAIL_37,normal,0
f131fcf2-a23,ACC004806,MERCHANT_SUBSCRIPTION_17,normal,0
fe6206a1-18f,ACC002052,MERCHANT_RETAIL_14,normal,0
63061ab4-202,ACC001307,MERCHANT_GROCERY_6,normal,0
5b1aa4b3-a1b,ACC001230,MERCHANT_INSURANCE_8,normal,0
89aabb03-0a6,ACC001214,MERCHANT_SUBSCRIPTION_38,normal,0
5be4355e-78f,ACC000261,MERCHANT_GROCERY_24,normal,0
d45b3779-2a0,ACC001617,MERCHANT_INSURANCE_27,normal,0
afdc085c-904,ACC000977,MERCHANT_INSURANCE_42,normal,0
9af357eb-ef8,ACC001573,MERCHANT_SUBSCRIPTION_22,normal,0
7d2a2354-a13,ACC001715,MERCHANT_GROCERY_49,normal,0
7e4c671f-1fd,EXTERNAL_PAYROLL,ACC001526,normal,0
7212ca98-299,ACC000927,MERCHANT_GROCERY_12,normal,0
9411d0d6-4cd,EXTERNAL_PAYROLL,ACC004054,normal,0
96e88368-11e,ACC001306,MERCHANT_GROCERY_2,normal,0
93fc484d-701,ACC003156,MERCHANT_RENT_26,normal,0
0d22faed-437,ACC001407,MERCHANT_HEALTHCARE_2,normal,0
196a3e9a-45b,ACC003545,MERCHANT_RESTAURANT_45,normal,0
e67b138a-480,ACC002907,MERCHANT_SUBSCRIPTION_32,normal,0
3026d2c0-f58,ACC002464,MERCHANT_HEALTHCARE_2,normal,0
1b081be1-273,ACC000810,MERCHANT_FUEL_25,normal,0
f834d4ba-066,ACC004883,MERCHANT_FUEL_5,normal,0
7dedb6a3-5ae,ACC002970,MERCHANT_GROCERY_39,normal,0
655f5cda-39e,ACC002946,MERCHANT_HEALTHCARE_45,normal,0
d1923293-9cf,ACC003018,MERCHANT_HEALTHCARE_30,normal,0
86b2a10d-a48,ACC001517,ACC001783,normal,0
e7ea9d67-f7d,ACC004709,MERCHANT_RENT_5,normal,0
3061a887-84a,ACC001481,MERCHANT_FUEL_43,normal,0
a452cb33-cbb,ACC003402,MERCHANT_INSURANCE_11,normal,0
cc6bca92-389,ACC003657,MERCHANT_RETAIL_14,normal,0
e14989b6-114,ACC003233,MERCHANT_RESTAURANT_32,normal,0
e7fba121-1a6,ACC004806,MERCHANT_UTILITIES_12,normal,0
1fd6dc03-ccf,ACC004939,MERCHANT_UTILITIES_34,normal,0
02f34bce-768,ACC004217,ACC002635,normal,0
651b4642-8c9,ACC003829,MERCHANT_HEALTHCARE_15,normal,0
6114d446-5e9,ACC004027,MERCHANT_FUEL_17,normal,0
bcca09cb-367,ACC002134,MERCHANT_INSURANCE_26,normal,0
cd545dae-535,ACC004803,ACC004834,normal,0
2cd701df-c75,ACC004160,ACC004824,normal,0
177a34d9-7aa,ACC003889,MERCHANT_INSURANCE_19,normal,0
c3f29690-e17,ACC003791,MERCHANT_RESTAURANT_13,normal,0
2154fbc2-a5e,ACC001965,ACC004773,normal,0
21950b31-1fb,ACC000937,MERCHANT_UTILITIES_34,normal,0
c30cf797-c9b,ACC004684,MERCHANT_UTILITIES_30,normal,0
24527f7b-148,ACC002487,MERCHANT_HEALTHCARE_44,normal,0
8aad484a-9fa,ACC000299,MERCHANT_FUEL_45,normal,0
1bbbab05-dfb,ACC001043,MERCHANT_RESTAURANT_50,normal,0
a6c602c9-52f,ACC003689,MERCHANT_RENT_6,normal,0
c6a6ae45-883,ACC002378,MERCHANT_FUEL_17,normal,0
cc39404f-61d,ACC004922,MERCHANT_GROCERY_34,normal,0
84d6a7bc-666,ACC004898,MERCHANT_FUEL_22,normal,0
2e7ea5e5-80e,ACC004174,MERCHANT_UTILITIES_6,normal,0
df2df0aa-454,ACC003445,MERCHANT_UTILITIES_16,normal,0
5538b4a0-fa0,ACC004035,MERCHANT_UTILITIES_46,normal,0
9446d819-c59,ACC001816,MERCHANT_RESTAURANT_17,normal,0
c525ae0c-207,ACC001152,MERCHANT_GROCERY_31,normal,0
66a6c1eb-b78,ACC003534,MERCHANT_RESTAURANT_15,normal,0
851a155a-fa3,ACC000003,MERCHANT_UTILITIES_42,normal,0
d71d55d8-3f8,ACC002264,MERCHANT_HEALTHCARE_47,normal,0
6947c3b6-0aa,ACC000326,MERCHANT_UTILITIES_11,normal,0
19e9dc73-78b,ACC004265,MERCHANT_UTILITIES_30,normal,0
e4e00b95-eb5,EXTERNAL_PAYROLL,ACC003784,normal,0
6690ba26-384,ACC000151,MERCHANT_RETAIL_22,normal,0
9b473e01-c23,ACC002528,MERCHANT_HEALTHCARE_5,normal,0
6a615d27-20d,ACC002299,MERCHANT_RETAIL_48,normal,0
0377d5fe-2fb,ACC003322,MERCHANT_RESTAURANT_47,normal,0
ada69aae-99f,ACC004399,MERCHANT_FUEL_8,normal,0
2df3adec-b08,ACC003662,MERCHANT_GROCERY_17,normal,0
ff4a9648-9d6,ACC001423,MERCHANT_FUEL_37,normal,0
43653c5e-164,ACC003126,MERCHANT_FUEL_14,normal,0
be634a35-91f,ACC002783,MERCHANT_HEALTHCARE_44,normal,0
5b33d694-516,ACC001407,MERCHANT_UTILITIES_26,normal,0
6764207a-0bc,ACC004141,MERCHANT_RETAIL_43,normal,0
82342354-3ef,ACC002494,ACC003560,normal,0
b11d21a1-51e,ACC003692,MERCHANT_GROCERY_18,normal,0
b149d850-9cb,EXTERNAL_PAYROLL,ACC002522,normal,0
56c04e06-48a,ACC004278,MERCHANT_HEALTHCARE_45,normal,0
d8a8e94a-6c7,ACC003827,MERCHANT_SUBSCRIPTION_23,normal,0
23fdac6f-05a,ACC004715,MERCHANT_GROCERY_26,normal,0
0530b7b6-04f,ACC002305,MERCHANT_UTILITIES_40,normal,0
986b791a-b24,ACC000995,MERCHANT_FUEL_28,normal,0
90623cf1-396,ACC000724,MERCHANT_INSURANCE_9,normal,0
50a509e2-f40,ACC003875,MERCHANT_RESTAURANT_42,normal,0
b9d2c235-a89,ACC001258,MERCHANT_INSURANCE_21,normal,0
8024276a-37d,ACC003407,MERCHANT_GROCERY_25,normal,0
fa19aa5e-53d,ACC003958,MERCHANT_SUBSCRIPTION_32,normal,0
0f055d0e-f64,ACC001716,MERCHANT_GROCERY_28,normal,0
