account_id,account_type,opened_date,payday,monthly_salary
ACC000604,retail,2025-05-22,12,3660.81
ACC000605,retail,2025-04-13,21,2408.89
ACC000606,retail,2025-11-29,17,2948.33
ACC000607,retail,2024-07-27,13,6056.58
ACC000608,retail,2025-10-24,22,1999.49
ACC000609,retail,2024-10-31,27,3363.43
ACC000610,small_business,2025-12-04,18,2863.9
ACC000611,retail,2025-09-10,11,2747.73
ACC000612,small_business,2025-09-09,1,4295.98
ACC000613,retail,2024-05-12,4,2161.87
ACC000614,retail,2025-04-09,9,1130.37
ACC000615,retail,2023-06-26,6,4245.51
ACC000616,retail,2024-10-22,19,3061.92
ACC000617,small_business,2025-12-11,9,3664.24
ACC000618,retail,2025-09-03,2,4095.75
ACC000619,retail,2025-02-02,4,1804.94
ACC000620,retail,2022-02-01,20,1562.35
ACC000621,retail,2025-10-28,14,4749.98
ACC000622,retail,2025-09-08,12,3229.97
ACC000623,retail,2025-11-14,24,4719.48
ACC000624,retail,2024-08-06,26,3198.95
ACC000625,retail,2025-11-28,11,2573.93
ACC000626,retail,2025-04-11,14,3549.72
ACC000627,retail,2025-06-03,20,4279.43
ACC000628,retail,2025-02-20,17,3005.86
ACC000629,retail,2025-05-01,4,2227.86
ACC000630,retail,2024-04-24,13,2302.19
ACC000631,retail,2025-07-25,19,2165.32
ACC000632,retail,2025-03-14,7,3392.19
ACC000633,retail,2023-10-07,9,2694.74
ACC000634,retail,2025-05-06,2,4243.93
ACC000635,retail,2025-04-01,23,2889.58
ACC000636,retail,2024-10-31,14,2513.56
ACC000637,retail,2022-05-07,1,4719.12
ACC000638,retail,2025-03-11,17,4305.69
ACC000639,retail,2024-11-25,26,2281.85
ACC000640,retail,2025-06-14,18,3062.98
ACC000641,retail,2024-09-12,22,4192.74
ACC000642,retail,2025-08-02,24,2607.35
ACC000643,retail,2023-07-19,24,2536.5
ACC000644,retail,2025-10-28,24,6802.26
ACC000645,retail,2023-08-29,22,1944.94
ACC000646,retail,2025-03-26,7,2887.49
ACC000647,new_account,2024-10-18,12,0.0
ACC000648,retail,2025-10-21,14,3572.24
ACC000649,retail,2025-05-23,3,4793.2
ACC000650,retail,2023-08-02,22,8398.64
ACC000651,retail,2024-07-25,11,3413.16
ACC000652,retail,2025-02-24,20,2648.74
ACC000653,retail,2025-08-04,11,5048.5
ACC000654,retail,2025-07-08,22,2843.45
ACC000655,retail,2024-01-28,28,1998.75
ACC000656,retail,2024-02-02,4,2435.94
ACC000657,retail,2025-09-14,24,2548.59
ACC000658,retail,2024-06-28,10,2061.18
ACC000659,retail,2024-12-09,17,4444.06
ACC000660,retail,2021-10-07,10,2508.28
ACC000661,retail,2025-11-09,22,1860.1
ACC000662,retail,2025-12-04,14,4793.77
ACC000663,retail,2023-11-19,11,3769.42
ACC000664,retail,2024-11-16,13,2465.23
ACC000665,retail,2025-03-20,23,1997.93
ACC000666,retail,2025-08-10,10,2273.1
ACC000667,retail,2022-12-14,18,3429.78
ACC000668,retail,2024-10-21,5,3625.24
ACC000669,retail,2023-05-27,7,3901.16
ACC000670,retail,2025-05-10,14,6373.81
ACC000671,retail,2023-10-25,22,1250.04
ACC000672,new_account,2025-11-16,13,0.0
ACC000673,retail,2025-12-15,22,4183.77
ACC000674,retail,2023-04-07,24,3959.13
ACC000675,retail,2023-05-11,6,2504.4
ACC000676,retail,2024-03-19,20,2050.47
ACC000677,retail,2025-08-22,19,4602.67
ACC000678,retail,2025-11-15,10,3452.71
ACC000679,retail,2025-09-13,13,6218.43
ACC000680,retail,2025-04-23,18,4105.06
ACC000681,retail,2025-08-12,27,1561.61
ACC000682,retail,2025-12-13,1,4359.55
ACC000683,retail,2025-10-12,10,5909.08
ACC000684,retail,2025-09-14,10,3065.67
ACC000685,retail,2024-01-20,7,4744.55
ACC000686,retail,2025-11-14,14,4403.17
ACC000687,retail,2025-01-27,26,3642.54
ACC000688,retail,2025-05-21,19,2294.73
ACC000689,retail,2024-12-29,20,1433.32
ACC000690,retail,2025-05-12,21,5681.16
ACC000691,retail,2024-09-03,11,5044.06
ACC000692,retail,2025-03-20,15,2701.53
ACC000693,retail,2024-11-05,15,2127.5
ACC000694,small_business,2024-12-30,15,3033.4
ACC000695,retail,2025-12-03,22,5872.41
ACC000696,retail,2025-07-06,7,2333.89
ACC000697,retail,2025-08-25,17,2937.12
ACC000698,new_account,2025-07-25,16,0.0
ACC000699,retail,2025-10-06,26,1632.9
ACC000700,retail,2025-03-17,26,4040.09
ACC000701,retail,2025-12-29,24,2634.15
ACC000702,retail,2025-01-27,6,2206.44
ACC000703,retail,2025-08-16,22,2796.0
ACC000704,retail,2024-12-14,3,3899.24
ACC000705,retail,2025-07-16,10,4584.35
ACC000706,retail,2024-09-04,17,3006.48
ACC000707,new_account,2025-11-06,22,0.0
ACC000708,retail,2025-06-15,21,1449.17
ACC000709,small_business,2024-08-19,20,1581.84
ACC000710,retail,2025-08-06,11,2457.19
ACC000711,retail,2025-12-08,3,3161.23
ACC000712,retail,2024-09-24,27,2677.36
ACC000713,retail,2025-07-01,25,2087.08
ACC000714,retail,2025-05-29,8,2828.49
ACC000715,retail,2025-07-10,22,3074.02
ACC000716,small_business,2024-10-17,10,1927.23
ACC000717,retail,2025-12-28,8,5241.55
ACC000718,retail,2023-04-29,26,4364.48
ACC000719,retail,2025-11-11,7,3343.75
ACC000720,small_business,2025-12-05,5,1886.56
ACC000721,retail,2025-05-27,1,3113.25
ACC000722,retail,2025-04-10,2,2393.5
ACC000723,retail,2025-02-08,8,3093.75
ACC000724,retail,2024-07-28,16,4393.07
ACC000725,retail,2025-05-22,20,3536.45
ACC000726,retail,2025-08-26,28,4448.1
ACC000727,retail,2024-04-01,25,2279.59
ACC000728,retail,2023-11-14,3,2825.04
ACC000729,retail,2025-01-17,15,4122.95
ACC000730,retail,2024-12-30,14,4505.34
ACC000731,retail,2025-10-20,21,4678.26
ACC000732,retail,2025-11-01,19,2635.39
ACC000733,retail,2025-12-22,7,4071.9
ACC000734,retail,2024-11-22,23,2380.66
ACC000735,retail,2025-08-05,23,2741.64
ACC000736,retail,2024-12-25,13,1819.4
ACC000737,new_account,2025-05-04,16,0.0
ACC000738,retail,2025-11-02,13,2351.98
ACC000739,retail,2025-12-21,8,3708.99
ACC000740,retail,2025-12-17,5,2988.63
ACC000741,retail,2025-06-19,21,2687.81
ACC000742,retail,2023-06-25,23,5650.27
ACC000743,retail,2022-08-02,1,3939.39
ACC000744,retail,2024-01-31,25,2608.35
ACC000745,new_account,2025-08-18,28,0.0
ACC000746,small_business,2025-06-18,25,1590.25
ACC000747,retail,2025-10-27,4,1899.4
ACC000748,retail,2025-02-23,25,3847.66
ACC000749,retail,2025-08-10,14,3642.18
ACC000750,retail,2025-10-07,8,2787.06
ACC000751,retail,2022-04-15,6,2468.0
ACC000752,retail,2025-07-15,26,1940.89
ACC000753,retail,2024-12-04,23,3280.33
ACC000754,retail,2025-06-10,17,4630.33
ACC000755,retail,2025-10-04,15,6524.63
ACC000756,retail,2025-12-16,2,8584.7
ACC000757,retail,2022-05-12,18,1634.04
ACC000758,small_business,2024-08-07,8,4602.31
ACC000759,retail,2024-04-16,28,3100.11
ACC000760,retail,2024-04-09,4,3822.38
ACC000761,small_business,2025-10-29,15,2571.27
ACC000762,retail,2021-08-30,5,4677.04
ACC000763,retail,2025-06-27,26,2920.3
ACC000764,retail,2025-10-03,15,2348.98
ACC000765,retail,2025-04-05,22,5165.59
ACC000766,retail,2023-10-22,17,2916.22
ACC000767,retail,2024-06-02,18,3341.66
ACC000768,retail,2022-08-01,20,2754.7
ACC000769,retail,2025-05-15,11,2805.93
ACC000770,retail,2023-07-22,25,3779.79
ACC000771,retail,2023-02-23,15,919.51
ACC000772,retail,2025-04-17,20,4673.41
ACC000773,retail,2025-11-05,27,4354.7
ACC000774,retail,2025-07-08,24,2319.98
ACC000775,retail,2022-07-19,17,4208.9
ACC000776,retail,2019-04-17,14,4364.46
ACC000777,retail,2025-12-27,27,3660.06
ACC000778,retail,2024-01-14,18,2306.32
ACC000779,retail,2024-05-25,15,3543.14
ACC000780,retail,2024-05-30,6,3430.9
ACC000781,retail,2025-04-09,24,4573.62
ACC000782,retail,2025-06-06,28,2275.44
ACC000783,retail,2025-11-15,16,2813.52
ACC000784,retail,2022-10-09,15,1397.66
ACC000785,retail,2025-03-30,9,3246.45
ACC000786,retail,2024-08-28,25,1567.09
ACC000787,retail,2025-08-23,8,2197.14
ACC000788,retail,2023-02-07,27,4153.85
ACC000789,retail,2025-04-18,21,2758.58
ACC000790,retail,2024-11-18,9,3053.28
ACC000791,retail,2024-11-10,25,3330.74
ACC000792,retail,2023-08-07,25,890.87
ACC000793,retail,2024-12-05,17,3208.44
ACC000794,retail,2024-09-29,16,4116.87
ACC000795,retail,2024-03-21,21,2019.45
ACC000796,retail,2025-03-14,8,3487.59
ACC000797,retail,2025-04-02,9,2431.87
ACC000798,retail,2025-11-05,15,2417.2
ACC000799,retail,2025-08-02,3,3168.27
ACC000800,retail,2025-03-21,23,2614.54
ACC000801,retail,2025-12-31,10,3171.87
ACC000802,retail,2024-07-10,8,2291.02
ACC000803,retail,2025-08-28,9,2639.94
ACC000804,retail,2025-08-04,11,3311.06
ACC000805,retail,2023-05-15,11,3220.96
ACC000806,retail,2022-05-12,18,3314.77
ACC000807,retail,2025-06-19,3,2361.13
ACC000808,retail,2024-09-02,5,4385.94
ACC000809,small_business,2024-06-08,5,4887.58
ACC000810,small_business,2024-09-04,8,2328.41
ACC000811,retail,2024-11-14,13,2626.93
ACC000812,retail,2025-07-07,23,2981.59
ACC000813,retail,2025-05-02,5,3791.37
ACC000814,retail,2025-07-02,23,2432.67
ACC000815,retail,2025-05-31,7,2809.85
ACC000816,retail,2023-12-04,3,3823.35
ACC000817,retail,2023-09-06,14,1890.25
ACC000818,retail,2024-10-05,14,1601.18
ACC000819,retail,2024-11-06,11,4134.64
ACC000820,retail,2025-08-03,18,1852.4
ACC000821,retail,2025-10-05,15,5750.66
ACC000822,retail,2025-08-19,14,2397.91
ACC000823,retail,2025-03-17,2,2793.03
ACC000824,retail,2024-01-11,7,2720.47
ACC000825,retail,2025-06-08,27,2002.72
ACC000826,retail,2025-01-05,14,2958.08
ACC000827,small_business,2025-03-15,13,2683.41
ACC000828,retail,2025-08-05,25,3968.54
ACC000829,retail,2021-12-01,19,3972.99
ACC000830,retail,2025-12-26,23,3901.61
ACC000831,retail,2025-08-31,1,3777.15
ACC000832,retail,2025-08-16,28,3104.92
ACC000833,retail,2025-06-30,25,5539.21
ACC000834,retail,2025-08-12,19,3184.03
ACC000835,retail,2025-12-23,13,3042.26
ACC000836,retail,2024-04-30,16,2726.35
ACC000837,retail,2025-08-10,1,5409.68
ACC000838,retail,2025-09-20,12,2860.35
ACC000839,retail,2025-04-20,10,1544.92
ACC000840,retail,2022-07-15,25,3005.97
ACC000841,small_business,2025-12-01,13,3269.13
ACC000842,retail,2025-09-21,28,2565.53
ACC000843,retail,2024-05-03,27,2625.2
ACC000844,retail,2025-10-30,14,3638.36
ACC000845,retail,2024-10-10,18,4703.49
ACC000846,retail,2025-07-16,24,2714.58
ACC000847,retail,2023-08-02,24,3592.28
ACC000848,retail,2025-12-07,18,2134.4
ACC000849,retail,2022-07-14,26,6876.16
ACC000850,retail,2025-09-13,20,6697.18
ACC000851,retail,2025-08-26,8,2989.08
ACC000852,retail,2025-04-30,16,1230.6
ACC000853,retail,2025-10-21,8,5504.79
ACC000854,retail,2025-09-30,9,2510.66
ACC000855,small_business,2025-10-06,14,3772.23
ACC000856,small_business,2020-03-28,16,1573.02
ACC000857,retail,2025-01-06,1,3586.27
ACC000858,retail,2024-12-08,13,3534.6
ACC000859,retail,2025-10-23,11,3003.88
ACC000860,retail,2024-08-13,22,3975.49
ACC000861,retail,2025-10-22,22,1777.02
ACC000862,retail,2024-05-21,26,2630.1
ACC000863,retail,2025-07-09,13,2980.11
ACC000864,small_business,2025-09-20,24,1807.75
ACC000865,retail,2023-12-10,6,3796.39
ACC000866,retail,2025-11-22,27,2503.17
ACC000867,retail,2024-10-24,15,2903.14
ACC000868,retail,2025-08-18,5,4014.53
ACC000869,new_account,2025-12-14,20,0.0
ACC000870,retail,2025-06-30,18,2772.52
ACC000871,retail,2024-06-19,1,1412.88
ACC000872,retail,2025-09-08,13,4460.45
ACC000873,retail,2025-07-08,19,1836.34
ACC000874,retail,2023-04-06,19,3993.03
ACC000875,retail,2025-03-25,22,2533.07
ACC000876,small_business,2025-01-18,1,3922.67
ACC000877,retail,2025-01-19,3,5692.39
ACC000878,retail,2025-07-11,21,3108.02
ACC000879,retail,2022-10-19,14,2763.77
ACC000880,retail,2025-04-18,5,4309.86
ACC000881,retail,2025-10-02,28,1806.31
ACC000882,retail,2023-11-21,15,3447.67
ACC000883,retail,2025-12-03,6,1051.86
ACC000884,retail,2024-01-10,2,3227.87
ACC000885,retail,2024-09-15,9,3913.1
ACC000886,retail,2023-09-20,13,4803.03
ACC000887,retail,2025-08-22,11,2436.52
ACC000888,retail,2024-05-31,7,2885.32
ACC000889,retail,2025-05-31,15,2274.96
ACC000890,new_account,2025-09-21,11,0.0
ACC000891,retail,2025-08-10,11,3021.96
ACC000892,retail,2026-01-01,25,3911.79
ACC000893,retail,2023-12-09,13,1882.74
ACC000894,retail,2025-08-10,9,4806.11
ACC000895,retail,2025-10-13,25,2013.31
ACC000896,retail,2023-06-18,27,2347.24
ACC000897,retail,2024-10-26,14,5265.59
ACC000898,retail,2025-02-21,9,2138.42
ACC000899,retail,2025-01-16,27,3673.89
ACC000900,small_business,2025-12-15,3,3866.79
ACC000901,retail,2024-08-18,16,1633.97
ACC000902,retail,2025-11-19,1,6622.76
ACC000903,retail,2023-01-17,24,10341.99
ACC000904,retail,2024-09-11,18,2622.11
ACC000905,small_business,2024-09-14,2,6112.46
ACC000906,retail,2023-11-02,12,4169.6
ACC000907,retail,2025-07-16,8,2328.78
ACC000908,retail,2021-10-18,21,3553.9
ACC000909,retail,2025-02-05,3,4070.72
ACC000910,small_business,2025-04-02,25,1926.23
ACC000911,retail,2024-07-20,21,2553.35
ACC000912,retail,2025-12-22,2,1624.33
ACC000913,retail,2024-02-22,25,2584.24
ACC000914,retail,2022-04-08,1,2989.39
ACC000915,retail,2023-10-30,8,2289.0
ACC000916,retail,2024-03-29,7,1259.74
ACC000917,retail,2023-10-23,27,4623.29
ACC000918,retail,2025-08-06,1,3933.92
ACC000919,retail,2024-04-04,20,2548.33
ACC000920,retail,2024-12-05,5,4840.52
ACC000921,small_business,2025-12-28,8,3309.33
ACC000922,retail,2025-12-11,5,1464.85
ACC000923,retail,2025-07-11,16,3510.32
ACC000924,retail,2025-07-23,22,2317.62
ACC000925,retail,2024-04-29,4,5505.44
ACC000926,retail,2025-05-20,19,1907.2
ACC000927,retail,2025-06-28,7,4886.95
ACC000928,small_business,2024-11-17,15,4660.88
ACC000929,retail,2025-05-30,23,5320.91
ACC000930,retail,2025-11-20,9,2027.37
ACC000931,retail,2021-09-12,25,2032.74
ACC000932,retail,2025-03-15,12,2718.51
ACC000933,retail,2024-09-01,6,2059.68
ACC000934,retail,2025-07-15,20,1638.26
ACC000935,retail,2025-04-13,20,2298.45
ACC000936,retail,2025-08-19,24,3238.63
ACC000937,retail,2025-11-30,23,3064.8
ACC000938,retail,2022-09-10,4,2395.45
ACC000939,retail,2024-12-07,25,2674.02
ACC000940,retail,2025-08-30,27,4123.92
ACC000941,retail,2024-12-21,6,1883.14
ACC000942,retail,2025-08-28,10,4478.59
ACC000943,small_business,2025-11-18,4,3322.92
ACC000944,retail,2022-10-31,19,3716.7
ACC000945,retail,2025-01-12,1,3416.03
ACC000946,retail,2024-10-03,10,2719.61
ACC000947,retail,2025-09-07,19,2929.56
ACC000948,retail,2022-07-17,22,4673.86
ACC000949,retail,2024-10-12,13,2608.08
ACC000950,new_account,2025-11-20,13,0.0
ACC000951,retail,2025-05-19,23,3262.09
ACC000952,small_business,2025-05-19,7,2571.36
ACC000953,retail,2025-05-19,3,6001.91
ACC000954,retail,2025-09-13,19,5180.11
ACC000955,retail,2025-11-24,23,3353.26
ACC000956,retail,2025-12-27,27,2714.16
ACC000957,retail,2025-09-27,21,2066.32
ACC000958,retail,2025-05-01,8,2137.24
ACC000959,retail,2024-12-24,4,2363.69
ACC000960,small_business,2024-01-03,23,3280.54
ACC000961,retail,2024-02-09,25,3072.92
ACC000962,retail,2024-12-14,10,4012.11
ACC000963,retail,2024-07-15,28,2196.64
ACC000964,retail,2023-03-24,22,3026.54
ACC000965,retail,2025-02-26,20,2176.79
ACC000966,retail,2024-10-19,26,1715.71
ACC000967,retail,2025-05-04,4,1745.08
ACC000968,retail,2025-05-23,26,3933.04
ACC000969,retail,2024-11-08,19,2392.7
ACC000970,retail,2025-12-24,26,4204.18
ACC000971,retail,2025-03-28,2,2964.5
ACC000972,small_business,2025-11-18,12,2262.24
ACC000973,retail,2025-06-05,18,1803.34
ACC000974,retail,2025-10-24,14,4126.9
ACC000975,retail,2025-10-11,22,4089.38
ACC000976,retail,2024-09-26,12,3415.3
ACC000977,retail,2025-08-18,3,1931.28
ACC000978,retail,2025-03-01,17,2142.73
ACC000979,retail,2025-07-11,21,3614.64
ACC000980,retail,2023-04-27,11,3710.44
ACC000981,small_business,2025-07-27,1,3085.16
ACC000982,small_business,2023-09-18,28,1226.94
ACC000983,retail,2025-06-16,14,3197.37
ACC000984,retail,2023-11-10,27,9838.94
ACC000985,retail,2024-01-05,16,3526.42
ACC000986,retail,2024-12-20,4,3799.94
ACC000987,retail,2024-10-11,14,3722.7
ACC000988,retail,2025-11-12,12,2064.26
ACC000989,retail,2026-01-01,21,4404.26
ACC000990,retail,2025-10-23,27,4304.35
ACC000991,retail,2025-12-25,15,2244.34
ACC000992,retail,2025-09-23,23,1801.9
ACC000993,retail,2024-12-23,5,1718.06
ACC000994,retail,2022-06-25,14,2378.18
ACC000995,retail,2025-02-10,6,1580.67
ACC000996,retail,2024-09-12,24,1405.33
ACC000997,retail,2025-10-18,17,1038.67
ACC000998,retail,2024-11-28,21,2984.99
ACC000999,retail,2025-11-13,9,2058.7
ACC001000,retail,2025-11-01,20,3301.57
ACC001001,retail,2025-10-01,26,4202.27
ACC001002,retail,2025-03-24,18,2713.93
ACC001003,retail,2025-12-25,25,8504.22
ACC001004,retail,2024-09-22,16,1910.68
ACC001005,retail,2025-12-28,15,3335.09
ACC001006,retail,2024-02-12,14,6023.65
ACC001007,retail,2025-04-11,27,4622.02
ACC001008,retail,2025-10-12,24,2320.94
ACC001009,retail,2023-08-29,19,2164.59
ACC001010,retail,2024-03-22,9,2906.17
ACC001011,small_business,2025-10-03,11,4185.46
ACC001012,small_business,2025-12-05,28,1213.48
ACC001013,retail,2025-12-02,8,4817.6
ACC001014,retail,2019-07-29,27,2448.52
ACC001015,retail,2025-07-31,3,2311.97
ACC001016,retail,2025-12-04,9,1852.21
ACC001017,retail,2025-04-27,15,4267.68
ACC001018,retail,2025-12-29,8,4963.91
ACC001019,retail,2024-10-25,25,2750.13
ACC001020,retail,2024-05-19,15,2973.19
ACC001021,retail,2025-12-05,19,3579.26
ACC001022,retail,2024-06-23,20,5336.52
ACC001023,retail,2025-03-16,22,3511.87
ACC001024,retail,2024-07-08,13,2112.37
ACC001025,retail,2025-10-07,11,3356.42
ACC001026,small_business,2024-06-12,1,3587.73
ACC001027,retail,2024-11-03,16,3217.16
ACC001028,retail,2025-10-25,28,4343.88
ACC001029,retail,2024-08-15,11,2123.77
ACC001030,retail,2025-09-13,6,2296.55
ACC001031,retail,2025-05-25,16,2999.64
ACC001032,retail,2025-11-30,7,4276.59
ACC001033,retail,2025-06-22,12,3656.7
ACC001034,retail,2025-08-28,26,4501.8
ACC001035,retail,2025-09-01,9,3193.06
ACC001036,retail,2025-08-29,11,3719.34
ACC001037,retail,2024-09-14,9,3587.76
ACC001038,retail,2024-10-25,20,1725.28
ACC001039,retail,2024-05-09,23,2255.87
ACC001040,retail,2024-09-08,9,3762.39
ACC001041,retail,2025-05-20,18,3428.44
ACC001042,retail,2024-10-19,1,1594.12
ACC001043,retail,2023-07-04,17,2612.91
ACC001044,small_business,2019-11-30,7,3994.8
ACC001045,retail,2023-12-18,3,3596.47
ACC001046,retail,2025-11-23,8,1612.87
ACC001047,new_account,2025-07-27,24,0.0
ACC001048,retail,2024-03-15,14,1984.91
ACC001049,retail,2025-07-07,16,2703.68
ACC001050,retail,2025-02-01,18,4594.92
ACC001051,retail,2025-12-27,25,1763.6
ACC001052,retail,2024-12-07,8,3479.78
ACC001053,retail,2024-12-06,23,4611.89
ACC001054,retail,2025-01-13,16,3158.82
ACC001055,retail,2025-05-13,21,3009.6
ACC001056,retail,2025-06-18,23,3640.75
ACC001057,small_business,2023-02-08,16,1703.22
ACC001058,retail,2025-03-07,15,3828.4
ACC001059,retail,2025-12-11,26,4247.53
ACC001060,retail,2024-10-09,1,1951.66
ACC001061,small_business,2025-10-20,3,5391.97
ACC001062,retail,2024-09-19,10,4467.5
ACC001063,retail,2025-10-26,8,5097.93
ACC001064,retail,2025-01-01,13,3733.69
ACC001065,retail,2024-10-18,23,2096.6
ACC001066,retail,2025-10-19,8,5550.62
ACC001067,retail,2024-03-23,10,4194.76
ACC001068,small_business,2025-02-28,22,1083.74
ACC001069,retail,2025-01-26,19,2647.46
ACC001070,retail,2023-03-22,12,6016.07
ACC001071,retail,2025-12-11,16,5592.65
ACC001072,retail,2025-05-26,18,3222.81
ACC001073,retail,2023-08-28,17,2201.04
ACC001074,retail,2025-09-29,12,3834.57
ACC001075,retail,2024-03-23,14,2160.89
ACC001076,new_account,2025-12-20,24,0.0
ACC001077,retail,2024-12-08,18,2941.15
ACC001078,retail,2025-12-07,11,3575.63
ACC001079,retail,2025-12-05,12,2745.33
ACC001080,retail,2025-09-29,23,2211.37
ACC001081,retail,2025-04-23,15,2449.25
ACC001082,retail,2025-10-30,9,2659.92
ACC001083,new_account,2024-06-11,10,0.0
ACC001084,small_business,2025-05-15,9,4229.36
ACC001085,retail,2025-08-12,8,2298.69
ACC001086,retail,2025-11-07,4,2190.76
ACC001087,retail,2025-12-07,24,1775.0
ACC001088,retail,2024-03-10,7,2527.03
ACC001089,retail,2025-10-26,11,2057.65
ACC001090,retail,2025-04-11,4,3749.03
ACC001091,retail,2025-11-03,24,1459.21
ACC001092,retail,2025-03-26,18,3428.64
ACC001093,retail,2025-04-09,25,1994.96
ACC001094,retail,2025-04-30,23,4299.08
ACC001095,retail,2025-05-30,6,2392.71
ACC001096,retail,2024-08-03,7,6204.45
ACC001097,retail,2023-11-01,7,4128.46
ACC001098,retail,2025-02-27,24,2666.3
ACC001099,retail,2025-04-08,16,4179.99
ACC001100,retail,2025-04-05,9,4908.66
ACC001101,retail,2023-11-08,24,2907.93
ACC001102,retail,2025-07-26,19,5570.03
ACC001103,retail,2025-10-06,25,2671.52
ACC001104,small_business,2025-10-16,17,6384.67
ACC001105,retail,2024-11-14,20,5712.34
ACC001106,retail,2025-02-14,10,5381.78
ACC001107,retail,2025-01-28,4,1868.49
ACC001108,retail,2025-08-24,27,2337.53
ACC001109,retail,2025-08-20,7,2402.71
ACC001110,small_business,2022-03-02,10,1916.11
ACC001111,retail,2024-04-02,8,3255.88
ACC001112,retail,2025-11-26,12,4778.54
ACC001113,retail,2025-10-16,6,3221.63
ACC001114,retail,2025-09-24,10,3510.25
ACC001115,retail,2025-09-01,1,2635.63
ACC001116,retail,2023-10-06,23,3692.01
ACC001117,retail,2025-10-28,18,4873.62
ACC001118,retail,2025-07-12,5,2944.15
ACC001119,small_business,2025-12-16,9,2071.7
ACC001120,retail,2025-09-30,2,3350.54
ACC001121,retail,2025-04-25,2,2765.75
ACC001122,retail,2025-10-26,18,993.27
ACC001123,retail,2017-07-18,10,2440.87
ACC001124,retail,2025-06-13,23,2555.47
ACC001125,retail,2025-10-02,5,3474.46
ACC001126,retail,2025-03-22,21,4053.28
ACC001127,retail,2025-03-29,28,3249.18
ACC001128,retail,2025-12-18,25,1295.12
ACC001129,retail,2025-10-23,16,5942.46
ACC001130,retail,2025-05-08,4,2373.37
ACC001131,retail,2025-08-23,28,3400.93
ACC001132,retail,2025-06-24,1,2489.89
ACC001133,retail,2025-11-09,19,4928.84
ACC001134,retail,2025-09-15,10,3921.4
ACC001135,small_business,2025-06-20,16,6244.42
ACC001136,retail,2025-12-25,16,3100.22
ACC001137,retail,2025-09-17,15,5005.78
ACC001138,retail,2025-12-20,11,3092.39
ACC001139,small_business,2025-08-31,6,3297.42
ACC001140,retail,2024-10-05,2,4220.3
ACC001141,small_business,2023-08-21,9,2484.39
ACC001142,retail,2025-08-25,28,4231.95
ACC001143,new_account,2025-08-05,16,0.0
ACC001144,retail,2025-11-30,4,5372.61
ACC001145,retail,2025-09-02,27,4440.97
ACC001146,small_business,2025-10-11,3,2473.53
